,participantId,format,precision,recall,f1,task,tree_similarity,strict_parse,loose_parse,duration_sec,help_count,search_count,copy_count,paste_count,normalized_time
33,672ca6c0324ac26cdc0dd298,json5,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,193.976,0,0,0,0,193.976
34,67d7fa657f5ac0292a291a38,hjson,0.0,0.0,0.0,modifying-task-tabular-1,0.9791666666666666,True,False,71.91,0,0,0,0,71.91
35,677d185800ab83d1b0185d82,jsonc,0.5,0.75,0.6,modifying-task-tabular-1,0.96875,True,True,231.354,0,0,0,0,231.354
36,5b68c9eb87af310001584803,json5,0.6666666666666666,1.0,0.8,modifying-task-tabular-1,0.9895833333333334,True,True,221.059,0,0,0,0,221.059
37,6784ff2095dd9b97e969b01f,jsonc,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,290.935,0,0,0,0,290.935
38,5ecc71c95c92c2000a9e9a19,jsonc,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,72.483,0,1,1,0,72.483
39,61267b828ead584bcf092e35,hjson,0.5,0.75,0.6,modifying-task-tabular-1,0.9791666666666666,True,False,278.192,0,0,0,0,278.192
40,67cb01a82dda2577eb6ee320,json,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,339.658,0,0,0,0,339.658
41,6606b31155457e4f162ecf5a,json5,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,187.868,0,0,1,0,187.868
42,67cd944859dabbd1d4552d39,json,0.0,0.0,0.0,modifying-task-tabular-1,-0.16666666666666674,False,False,174.484,0,0,0,0,174.484
43,57c357770e6a1f00015f6038,json,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,91.471,0,0,0,0,91.471
44,67d188bcc201cc08eac23f92,json5,0.0,0.0,0.0,modifying-task-tabular-1,-0.0298013245033113,False,False,407.297,0,0,0,0,407.297
45,66781db404eab5e142f849d9,jsonc,0.3333333333333333,0.25,0.28571428571428575,modifying-task-tabular-1,0.9739583333333334,True,True,303.38,1,0,0,0,303.38
46,5f29eff59714081a3594a331,json,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,190.13,0,0,0,0,190.13
47,65be552ceed6a0595fa1feb5,json,1.0,0.25,0.4,modifying-task-tabular-1,0.984375,True,True,40.227,0,0,0,0,40.227
48,6577a27da9f5297d49f38e6f,hjson,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,False,126.064,0,1,2,4,126.064
49,67e12acb51605ac16c227598,jsonc,1.0,1.0,1.0,modifying-task-tabular-1,0.9947916666666666,True,True,203.625,0,0,0,0,203.625
50,67d9788747176969d8d0fa1d,hjson,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,False,696.679,0,0,2,0,696.679
51,67d548b5aa5737666a77a6d2,json5,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,227.411,0,1,5,4,227.411
52,6787d648d7b1963c661f9443,json5,0.0,0.0,0.0,modifying-task-tabular-1,-0.030612244897959107,False,False,252.456,0,0,0,0,252.456
53,66b246951b9aefec80b7158a,json,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,89.224,0,0,4,4,89.224
54,67d163e7b7bcc1e9718e01da,json5,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,444.197,0,0,0,1,444.197
55,67ab650c320eccf6141d4010,jsonc,0.0,0.0,0.0,modifying-task-tabular-1,0.9739583333333334,False,False,99.571,0,0,0,0,99.571
56,65fad673a546ab14baf2f8d3,json5,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,147.543,0,0,0,0,147.543
57,67adb27bd5f5776fcb16da62,hjson,1.0,1.0,1.0,modifying-task-tabular-1,0.9947916666666666,True,False,296.211,0,0,0,0,296.211
58,6675c40cdc52b37294f0514e,hjson,1.0,1.0,1.0,modifying-task-tabular-1,0.9947916666666666,True,False,275.412,0,0,0,0,275.412
59,67e25388d573ec2d5f1c8442,yaml,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,288.682,0,0,0,0,288.682
60,67e5cf90b79d0874e1cf16b0,toml,0.0,0.0,0.0,modifying-task-tabular-1,0.9427083333333334,True,True,257.875,0,0,1,0,257.875
61,67d00f24466a67ba7e41228e,toml,0.0,0.0,0.0,modifying-task-tabular-1,0.9427083333333334,True,True,442.674,0,0,3,5,442.674
62,66992f58a7964f557fc75f58,toml,0.0,0.0,0.0,modifying-task-tabular-1,0.9427083333333334,True,True,68.629,0,0,0,3,68.629
63,67dc19c31078d1581e39e75a,yaml,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,248.864,0,0,0,0,248.864
64,67adb520391eb17f214a50b4,yaml,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,398.566,1,0,0,0,398.566
65,64275e53f51a5ed4f6b7d019,toml,0.0,0.0,0.0,modifying-task-tabular-1,0.9427083333333334,True,True,107.621,0,0,0,0,107.621
66,66049694dfb8828a8f3dce70,yaml,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,184.333,0,0,0,0,184.333
67,673d0377254c407e5da57f97,toml,0.0,0.0,0.0,modifying-task-tabular-1,0.9427083333333334,True,True,154.791,0,0,0,0,154.791
68,6787e4bd2bf9557a90208f03,yaml,0.0,0.0,0.0,modifying-task-tabular-1,0.9739583333333334,True,True,288.237,0,0,0,0,288.237
69,5e8a5a892f6f027054a83d88,toml,0.0,0.0,0.0,modifying-task-tabular-1,0.9427083333333334,True,True,137.986,0,0,4,4,137.986
70,67f184a3b82990251abd1592,yaml,0.0,0.0,0.0,modifying-task-tabular-1,0.9635416666666666,True,True,244.691,0,0,0,0,244.691
71,67bf88cc763aae600b429a3e,toml,0.0,0.0,0.0,modifying-task-tabular-1,0.90625,True,True,138.255,0,1,0,0,138.255
72,60fce3df91350150e2e88423,yaml,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,118.466,0,0,0,0,118.466
73,67d29234dbfdb6668d124115,yaml,1.0,0.75,0.8571428571428571,modifying-task-tabular-1,0.9947916666666666,True,True,146.862,0,0,0,0,146.862
74,671a519900a99ebc15a67672,yaml,0.0,0.0,0.0,modifying-task-tabular-1,0.9270833333333334,True,True,858.393,0,0,0,0,858.393
75,637d8ca00150ac6e71a34ec9,yaml,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,379.406,0,0,0,0,379.406
76,63e5b3e89a3823139cb9d35e,toml,0.0,0.0,0.0,modifying-task-tabular-1,0.9427083333333334,True,True,156.357,0,0,4,4,156.357
77,67f3619e16d4ca195fbd1bd0,yaml,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,149.173,0,0,0,0,149.173
78,667c2175b570aa694ce2f63c,toml,0.0,0.0,0.0,modifying-task-tabular-1,0.9427083333333334,True,True,113.508,0,0,0,0,113.508
79,67d1283c8f6169900d0072d2,yaml,0.0,0.0,0.0,modifying-task-tabular-1,0.0625,False,False,255.409,0,0,0,0,255.409
80,67eefd0739d752c54dd52686,toml,0.0,0.0,0.0,modifying-task-tabular-1,0.921875,True,True,207.38,0,0,0,0,207.38
81,67f913a9b5c79e960807c7e3,yaml,1.0,0.75,0.8571428571428571,modifying-task-tabular-1,0.9947916666666666,True,True,284.071,0,0,1,0,284.071
82,672003022f1b667a20157c45,yaml,1.0,1.0,1.0,modifying-task-tabular-1,0.9947916666666666,True,True,99.269,0,0,0,0,99.269
83,671b65fe04c301eb14263ba5,toml,0.0,0.0,0.0,modifying-task-tabular-1,0.9322916666666666,True,True,215.144,0,0,0,0,215.144
84,66a9285501ac98053902d481,toml,0.0,0.0,0.0,modifying-task-tabular-1,0.9427083333333334,True,True,96.285,0,0,0,0,96.285
85,5d766978f47e6200019a2acf,yaml,1.0,1.0,1.0,modifying-task-tabular-1,1.0,True,True,215.631,0,0,0,0,215.631
86,665c5d94303fdf202ac9ded0,toml,0.0,0.0,0.0,modifying-task-tabular-1,0.9427083333333334,True,True,105.048,0,0,0,0,105.048
87,67f1c7bd6f1c4a3d8deae02f,toml,0.0,0.0,0.0,modifying-task-tabular-1,0.9270833333333334,True,True,426.522,0,0,2,0,426.522
88,669b961e1c9cf30a26bb57d2,xml,0.0,0.0,0.0,modifying-task-tabular-1,0.8177083333333334,True,True,216.538,0,0,0,0,216.538
89,60721c2da01b3a616edba9a7,xml,0.0,0.0,0.0,modifying-task-tabular-1,0.8489583333333334,True,True,674.103,2,0,0,0,674.103
90,67d95269b47464c18da766ca,xml,0.0,0.0,0.0,modifying-task-tabular-1,0.765625,True,True,556.351,0,0,0,0,556.351
91,6740ae39809389d7da9de209,xml,0.0,0.0,0.0,modifying-task-tabular-1,0.609375,False,True,364.033,0,0,0,0,364.033
92,62fd14d7b1e0729dc8aadb79,xml,0.0,0.0,0.0,modifying-task-tabular-1,0.8541666666666666,True,True,141.001,0,0,2,4,141.001
93,677c52fe648cd68583dd3b1e,xml,0.0,0.0,0.0,modifying-task-tabular-1,0.8489583333333334,True,True,288.103,0,0,0,0,288.103
94,67eff2b1a264260e948a4d14,xml,0.0,0.0,0.0,modifying-task-tabular-1,0.8541666666666666,True,True,480.478,2,0,0,0,480.478
95,6501c0a2e788b5556c24569d,xml,0.0,0.0,0.0,modifying-task-tabular-1,0.8541666666666666,True,True,150.796,0,1,3,4,150.796
96,66bb6b7e0ccbed81f3ed30a8,xml,0.0,0.0,0.0,modifying-task-tabular-1,0.8541666666666666,True,True,164.589,0,0,0,0,164.589
97,6753746b1f8827e2bd586bf0,xml,0.0,0.0,0.0,modifying-task-tabular-1,0.8489583333333334,True,True,214.227,0,0,0,0,214.227
98,669a84e18da4349ece0ea67c,xml,0.0,0.0,0.0,modifying-task-tabular-1,0.8125,True,True,342.847,0,0,0,0,342.847
99,677d32c679491be18090225b,xml,0.0,0.0,0.0,modifying-task-tabular-1,0.8125,True,True,243.92,0,0,0,0,243.92
100,64457bc906c125cebd4bf66b,json5,0.0,0.0,0.0,modifying-task-tabular-2,0.9795918367346939,False,False,79.302,0,0,0,0,79.302
101,6697c8b6d9d7baa7edd8c4d3,hjson,0.0,0.0,0.0,modifying-task-tabular-2,0.9489795918367347,True,False,91.168,0,0,0,0,91.168
102,66475d6f7b27e4443ef0d031,json,0.0,0.0,0.0,modifying-task-tabular-2,1.0,True,True,71.794,0,0,0,0,71.794
103,67f5bb69760b211cdfe8021c,jsonc,0.0,0.0,0.0,modifying-task-tabular-2,1.0,True,True,136.153,0,0,0,0,136.153
104,67e571bef6af7ecd9c29ad72,json,0.0,0.0,0.0,modifying-task-tabular-2,0.9693877551020408,True,True,217.109,0,0,0,0,217.109
105,60f1f1d4ac991a259b83f603,json,0.0,0.0,0.0,modifying-task-tabular-2,0.9897959183673469,False,False,222.336,0,0,0,0,222.336
106,678f0bb28ec3307e4f1afb78,hjson,0.0,0.0,0.0,modifying-task-tabular-2,1.0,True,False,195.43,0,1,0,0,195.43
107,673c13c9d37c8a73bc80b8ce,json,0.0,0.0,0.0,modifying-task-tabular-2,0.9795918367346939,True,True,240.375,0,0,0,0,240.375
108,60a0b744298c64d46b63e893,hjson,0.0,0.0,0.0,modifying-task-tabular-2,0.9948979591836735,True,False,93.11,0,0,0,0,93.11
109,678bad003d15e6aba1ee5a5d,jsonc,0.0,0.0,0.0,modifying-task-tabular-2,1.0,True,True,263.689,0,0,1,1,263.689
110,66cdfebcb908ea2717d06b6c,hjson,0.0,0.0,0.0,modifying-task-tabular-2,1.0,True,False,61.174,0,0,0,0,61.174
111,67f0c5d37f91ceae5cb3b318,jsonc,0.0,0.0,0.0,modifying-task-tabular-2,0.9591836734693877,False,False,108.657,0,0,0,0,108.657
112,56cb8858edf8da000b6df354,hjson,0.0,0.0,0.0,modifying-task-tabular-2,1.0,True,False,49.764,0,0,0,0,49.764
113,67aee0dfad3492b61a9ba0eb,jsonc,0.0,0.0,0.0,modifying-task-tabular-2,0.9795918367346939,False,False,292.261,0,0,0,0,292.261
114,667971a555af1f83d3f29ae7,hjson,0.0,0.0,0.0,modifying-task-tabular-2,1.0,True,False,75.636,0,0,0,0,75.636
115,5c6414540821d30001046198,hjson,0.0,0.0,0.0,modifying-task-tabular-2,0.9489795918367347,True,False,69.731,0,0,0,0,69.731
116,6788c1c724c24dc56b08790a,json5,0.0,0.0,0.0,modifying-task-tabular-2,0.9489795918367347,False,False,170.226,0,0,0,0,170.226
117,6734346ca8e90c2da6fb4509,jsonc,0.0,0.0,0.0,modifying-task-tabular-2,1.0,True,True,131.805,0,2,0,1,131.805
118,67ab214c2cde1be7c45535ac,jsonc,0.0,0.0,0.0,modifying-task-tabular-2,1.0,False,False,81.979,0,0,0,0,81.979
119,607728dc0b4f8590b94ae57c,jsonc,0.0,0.0,0.0,modifying-task-tabular-2,0.9897959183673469,False,False,134.632,0,0,1,1,134.632
120,667c18ace97ab6869cb1c50e,hjson,0.0,0.0,0.0,modifying-task-tabular-2,0.9489795918367347,True,False,79.483,0,0,1,5,79.483
121,667ac09492ea0caadf488520,json,0.0,0.0,0.0,modifying-task-tabular-2,0.9489795918367347,False,False,170.563,0,0,0,0,170.563
122,67debe02a893eea51e8d02f2,json,0.0,0.0,0.0,modifying-task-tabular-2,-0.16326530612244894,False,False,93.624,0,0,0,0,93.624
123,5dafea4de40355001651fa2f,jsonc,0.0,0.0,0.0,modifying-task-tabular-2,0.9693877551020408,False,False,95.647,0,0,0,0,95.647
124,615200d54efc832849db2259,json,0.0,0.0,0.0,modifying-task-tabular-2,0.9693877551020408,True,True,188.626,0,0,0,0,188.626
125,67a754a5c8614c52a939d87b,hjson,0.0,0.0,0.0,modifying-task-tabular-2,0.9693877551020408,True,False,170.385,0,0,0,0,170.385
126,65cf6d8a589a67afcab54e6f,hjson,0.0,0.0,0.0,modifying-task-tabular-2,0.9438775510204082,True,False,122.998,1,0,0,0,122.998
127,672d98919cc177d28c204e76,json5,0.0,0.0,0.0,modifying-task-tabular-2,1.0,True,True,95.633,0,0,0,0,95.633
128,66b0d065329001a04e5ae671,json,0.0,0.0,0.0,modifying-task-tabular-2,1.0,False,False,89.043,0,0,0,0,89.043
129,5e3b5fa9255e7a37bc841135,json,0.0,0.0,0.0,modifying-task-tabular-2,0.9795918367346939,True,True,105.827,0,0,0,0,105.827
130,5d30dfa68b1523000134878f,json,0.0,0.0,0.0,modifying-task-tabular-2,0.9898477157360406,False,False,110.596,0,0,0,0,110.596
131,672ca6c0324ac26cdc0dd298,json5,0.0,0.0,0.0,modifying-task-tabular-2,0.9795918367346939,False,False,214.224,0,0,0,0,214.224
132,5b68c9eb87af310001584803,json5,0.0,0.0,0.0,modifying-task-tabular-2,0.9489795918367347,False,False,111.513,0,0,0,0,111.513
133,6784ff2095dd9b97e969b01f,jsonc,0.0,0.0,0.0,modifying-task-tabular-2,0.9540816326530612,False,False,161.626,0,0,0,0,161.626
134,5ecc71c95c92c2000a9e9a19,jsonc,0.0,0.0,0.0,modifying-task-tabular-2,0.9489795918367347,True,True,74.823,0,1,0,0,74.823
135,61267b828ead584bcf092e35,hjson,0.0,0.0,0.0,modifying-task-tabular-2,0.9540816326530612,True,False,82.226,0,0,0,0,82.226
136,67cb01a82dda2577eb6ee320,json,0.0,0.0,0.0,modifying-task-tabular-2,0.9489795918367347,True,True,225.374,0,0,0,0,225.374
137,6606b31155457e4f162ecf5a,json5,0.0,0.0,0.0,modifying-task-tabular-2,1.0,True,True,117.011,0,0,0,0,117.011
138,67cd944859dabbd1d4552d39,json,0.0,0.0,0.0,modifying-task-tabular-2,0.9591836734693877,True,True,158.343,0,0,0,0,158.343
139,57c357770e6a1f00015f6038,json,0.0,0.0,0.0,modifying-task-tabular-2,1.0,False,False,72.274,0,1,0,0,72.274
140,67d188bcc201cc08eac23f92,json5,0.0,0.0,0.0,modifying-task-tabular-2,0.9489795918367347,False,False,121.463,0,0,0,0,121.463
141,66781db404eab5e142f849d9,jsonc,0.0,0.0,0.0,modifying-task-tabular-2,1.0,False,False,148.831,0,0,0,0,148.831
142,5f29eff59714081a3594a331,json,0.0,0.0,0.0,modifying-task-tabular-2,0.9489795918367347,True,True,104.669,0,0,0,0,104.669
143,6577a27da9f5297d49f38e6f,hjson,0.0,0.0,0.0,modifying-task-tabular-2,0.9795918367346939,True,False,170.095,0,1,0,0,170.095
144,67d9788747176969d8d0fa1d,hjson,0.0,0.0,0.0,modifying-task-tabular-2,1.0,True,False,477.237,0,0,2,0,477.237
145,67d548b5aa5737666a77a6d2,json5,0.0,0.0,0.0,modifying-task-tabular-2,0.9591836734693877,True,True,212.467,0,1,0,0,212.467
146,66b246951b9aefec80b7158a,json,0.0,0.0,0.0,modifying-task-tabular-2,0.9489795918367347,True,True,86.518,0,0,3,4,86.518
147,67d163e7b7bcc1e9718e01da,json5,0.0,0.0,0.0,modifying-task-tabular-2,1.0,True,True,271.122,0,0,0,0,271.122
148,67ab650c320eccf6141d4010,jsonc,0.0,0.0,0.0,modifying-task-tabular-2,0.9744897959183674,False,False,40.44,0,0,0,0,40.44
149,65fad673a546ab14baf2f8d3,json5,0.0,0.0,0.0,modifying-task-tabular-2,0.9795918367346939,True,True,108.093,0,0,0,0,108.093
150,67adb27bd5f5776fcb16da62,hjson,0.0,0.0,0.0,modifying-task-tabular-2,0.9489795918367347,True,False,163.764,0,0,0,0,163.764
151,6675c40cdc52b37294f0514e,hjson,0.0,0.0,0.0,modifying-task-tabular-2,0.9540816326530612,True,False,92.476,0,0,0,0,92.476
152,67e25388d573ec2d5f1c8442,yaml,0.0,0.0,0.0,modifying-task-tabular-2,0.9744897959183674,True,True,154.35,0,0,0,0,154.35
153,67e5cf90b79d0874e1cf16b0,toml,0.0,0.0,0.0,modifying-task-tabular-2,0.923469387755102,True,True,239.104,0,0,1,0,239.104
154,67d00f24466a67ba7e41228e,toml,0.0,0.0,0.0,modifying-task-tabular-2,0.8928571428571429,True,True,126.576,0,0,2,4,126.576
155,6672d878f68b9e349b56e871,toml,0.0,0.0,0.0,modifying-task-tabular-2,0.9183673469387755,True,True,291.562,0,0,0,0,291.562
156,66992f58a7964f557fc75f58,toml,0.0,0.0,0.0,modifying-task-tabular-2,0.9438775510204082,True,True,49.363,0,0,0,0,49.363
157,67dc19c31078d1581e39e75a,yaml,0.0,0.0,0.0,modifying-task-tabular-2,0.9489795918367347,True,True,165.498,0,0,0,0,165.498
158,67adb520391eb17f214a50b4,yaml,0.0,0.0,0.0,modifying-task-tabular-2,0.9489795918367347,True,True,134.096,0,0,0,0,134.096
159,64275e53f51a5ed4f6b7d019,toml,0.0,0.0,0.0,modifying-task-tabular-2,0.8928571428571429,True,True,59.678,0,0,0,0,59.678
160,66049694dfb8828a8f3dce70,yaml,0.0,0.0,0.0,modifying-task-tabular-2,1.0,True,True,130.12,0,0,0,0,130.12
161,673d0377254c407e5da57f97,toml,0.0,0.0,0.0,modifying-task-tabular-2,0.923469387755102,True,True,75.292,0,0,1,3,75.292
162,5e8a5a892f6f027054a83d88,toml,0.0,0.0,0.0,modifying-task-tabular-2,0.9438775510204082,True,True,98.111,0,0,1,3,98.111
163,67f184a3b82990251abd1592,yaml,0.0,0.0,0.0,modifying-task-tabular-2,0.06632653061224492,False,False,158.39,0,0,0,0,158.39
164,67bf88cc763aae600b429a3e,toml,0.0,0.0,0.0,modifying-task-tabular-2,0.9336734693877551,True,True,199.885,0,0,0,0,199.885
165,60fce3df91350150e2e88423,yaml,0.0,0.0,0.0,modifying-task-tabular-2,0.9489795918367347,True,True,63.714,0,0,0,0,63.714
166,67d29234dbfdb6668d124115,yaml,0.0,0.0,0.0,modifying-task-tabular-2,0.9540816326530612,True,True,210.565,0,0,0,0,210.565
167,671a519900a99ebc15a67672,yaml,0.0,0.0,0.0,modifying-task-tabular-2,0.9285714285714286,True,True,340.132,0,0,0,0,340.132
168,637d8ca00150ac6e71a34ec9,yaml,0.0,0.0,0.0,modifying-task-tabular-2,0.06632653061224492,False,False,95.599,0,0,0,0,95.599
169,63e5b3e89a3823139cb9d35e,toml,0.0,0.0,0.0,modifying-task-tabular-2,0.8928571428571429,True,True,176.079,0,0,2,2,176.079
170,67f3619e16d4ca195fbd1bd0,yaml,0.0,0.0,0.0,modifying-task-tabular-2,1.0,True,True,220.643,0,0,0,0,220.643
171,667c2175b570aa694ce2f63c,toml,0.0,0.0,0.0,modifying-task-tabular-2,0.8928571428571429,True,True,98.438,0,0,0,0,98.438
172,67d1283c8f6169900d0072d2,yaml,0.0,0.0,0.0,modifying-task-tabular-2,0.06632653061224492,False,False,118.709,0,0,0,0,118.709
173,67eefd0739d752c54dd52686,toml,0.0,0.0,0.0,modifying-task-tabular-2,0.030612244897959218,False,False,98.156,0,0,0,0,98.156
174,67f913a9b5c79e960807c7e3,yaml,0.0,0.0,0.0,modifying-task-tabular-2,0.9489795918367347,True,True,96.948,0,0,0,0,96.948
175,672003022f1b667a20157c45,yaml,0.0,0.0,0.0,modifying-task-tabular-2,0.9489795918367347,True,True,63.07,0,0,0,0,63.07
176,671b65fe04c301eb14263ba5,toml,0.0,0.0,0.0,modifying-task-tabular-2,0.923469387755102,True,True,282.123,0,0,0,0,282.123
177,66a9285501ac98053902d481,toml,0.0,0.0,0.0,modifying-task-tabular-2,0.8928571428571429,True,True,97.728,0,0,0,0,97.728
178,5d766978f47e6200019a2acf,yaml,0.0,0.0,0.0,modifying-task-tabular-2,1.0,True,True,107.514,0,0,0,0,107.514
179,665c5d94303fdf202ac9ded0,toml,0.0,0.0,0.0,modifying-task-tabular-2,0.9438775510204082,True,True,55.174,0,0,0,0,55.174
180,67f1c7bd6f1c4a3d8deae02f,toml,0.0,0.0,0.0,modifying-task-tabular-2,0.9285714285714286,True,True,187.61,0,0,2,0,187.61
181,669b961e1c9cf30a26bb57d2,xml,0.0,0.0,0.0,modifying-task-tabular-2,0.826530612244898,True,True,83.722,0,0,0,0,83.722
182,60721c2da01b3a616edba9a7,xml,0.0,0.0,0.0,modifying-task-tabular-2,0.8622448979591837,True,True,140.874,0,0,0,0,140.874
183,67d95269b47464c18da766ca,xml,0.0,0.0,0.0,modifying-task-tabular-2,0.7193877551020409,False,True,236.898,0,0,0,0,236.898
184,6740ae39809389d7da9de209,xml,0.0,0.0,0.0,modifying-task-tabular-2,0.7908163265306123,True,True,268.217,0,0,0,0,268.217
185,62fd14d7b1e0729dc8aadb79,xml,0.0,0.0,0.0,modifying-task-tabular-2,0.8775510204081632,True,True,69.684,0,0,1,3,69.684
186,677c52fe648cd68583dd3b1e,xml,0.0,0.0,0.0,modifying-task-tabular-2,0.8112244897959184,False,True,227.919,0,0,0,0,227.919
187,67eff2b1a264260e948a4d14,xml,0.0,0.0,0.0,modifying-task-tabular-2,0.7908163265306123,True,True,238.615,0,0,0,0,238.615
188,6501c0a2e788b5556c24569d,xml,0.0,0.0,0.0,modifying-task-tabular-2,0.8775510204081632,True,True,78.273,0,0,1,4,78.273
